code,bigrams,quantity,bigrms_freq,w1,w2,w1_freq,w2_freq,estimate
44829,крайнийсевер,43,0.0002725486467642771,крайний,север,0.00012848759283228583,0.00013930760064974148,5.8775154501979205
5656,бухгалтерскийпроводка,406,0.00257336629270457,бухгалтерский,проводка,0.0027550444905196443,0.005533081497651382,5.865802327596404
43258,трудовойкнижка,118,0.0007479241934461558,трудовой,книжка,0.0010319582455898325,0.00036517526383912814,5.858894866061572
11090,командировочныйрасход,263,0.001666983583697788,командировочный,расход,0.0006938330012943435,0.006118714420771169,5.841555397073924
45140,местныйсамоуправление,41,0.000259871965519427,местный,самоуправление,0.00017447262605647232,9.738007035710083e-05,5.786758659682606
5887,типовойпроводка,231,0.0014641566837801864,типовой,проводка,0.0005504678977130561,0.005533081497651382,5.7844162111407975
5124,авансовыйплатеж,137,0.0008683526652722317,авансовый,платеж,0.0007317030286554382,0.0008723631302823616,5.779794164789531
45594,сокращениештат,100,0.0006338340622425049,сокращение,штат,0.0007181780188836186,0.00035165025406730854,5.762587888654218
10310,капитальныйремонт,122,0.000773277555935856,капитальный,ремонт,0.0004733753420136846,0.000985973212365646,5.744977230655063
31377,оплататруд,301,0.0019078405273499398,оплата,труд,0.0051192161986337035,0.0013809034977027772,5.736512793157822
19339,мягкийинвентарь,53,0.0003359320529885276,мягкий,инвентарь,0.00015283261042156103,0.0002529176827330258,5.734900288036848
22077,нефинансовыйактив,97,0.0006148190403752298,нефинансовый,актив,0.00029078771009412053,0.0008209680931494473,5.727487099270398
38451,временныйнетрудоспособность,117,0.0007415858528237307,временный,нетрудоспособность,0.000707358011066163,0.0006113304416862441,5.6957791434435245
25404,решениесуд,126,0.0007986309184255561,решение,суд,0.0007398180345185299,0.0007317030286554382,5.693498622533381
19672,физическийлицо,133,0.0008429993027825316,физический,лицо,0.0004395628175841357,0.0015093910905350629,5.652237042341678
29537,порядокзаполнение,298,0.0018888255054826646,порядок,заполнение,0.00251700431853562,0.0030039046703211245,5.639219361926945
14356,безвозмездныйпользование,156,0.0009887811370983077,безвозмездный,пользование,0.0011279858149697514,0.0009751532045481903,5.6252164650523255
23220,путевойлист,124,0.0007859542371807061,путевой,лист,0.00025697518566457166,0.002273554142642868,5.569197474193419
2123,прошлыйгод,358,0.0022691259428281674,прошлый,год,0.0011523308325590265,0.012272593866949068,5.5633649550962865
19189,протоколзаседание,41,0.000259871965519427,протокол,заседание,0.000275910199345119,7.844505667655345e-05,5.544674178669697
16679,оперативныйуправление,63,0.00039931545921277807,оперативный,управление,0.0002218101602578408,0.000369232766770674,5.50258693911285
1479,рабочийвремя,147,0.0009317360714964822,рабочий,время,0.001015728233863649,0.0010603607661106534,5.4680040711690765
29962,добровольныйпожертвование,70,0.00044368384356975344,добровольный,пожертвование,0.00019611264169138362,0.0005937479289828787,5.466773553599741
25784,обособленныйподразделение,39,0.00024719528427457694,обособленный,подразделение,0.000123077588923558,0.00016771012117056255,5.4420648492144625
18955,моральныйвред,44,0.0002788869873867022,моральный,вред,0.00017447262605647232,0.00017041512312492645,5.438995573389044
37102,внешнийсовместитель,53,0.0003359320529885276,внешний,совместитель,0.00020152264560011144,0.00026373769055048143,5.41645085909457
29822,крупныйсделка,28,0.00017747353742790138,крупный,сделка,8.250255960809931e-05,9.602756937991887e-05,5.4055807722583955
42350,повышениеквалификация,50,0.00031691703112125244,повышение,квалификация,0.00029078771009412053,0.0001595951153074708,5.37726734663852
4896,авансовыйотчет,161,0.0010204728402104328,авансовый,отчет,0.0007317030286554382,0.002153181555673674,5.360568432649989
25941,главныйбухгалтер,104,0.0006591874247322051,главный,бухгалтер,0.0005207128762150531,0.0008331406019440849,5.339203382550224
40973,запроскотировка,28,0.00017747353742790138,запрос,котировка,0.000123077588923558,6.897754983627975e-05,5.336449374231846
29321,сопоставительныйтаблица,50,0.00031691703112125244,сопоставительный,таблица,8.115005863091736e-05,0.0006113304416862441,5.310563257177517
17813,субсидияцель,153,0.0009697661152310326,субсидия,цель,0.001842106330921824,0.0008074430833776277,5.2652081470226575
44090,общероссийскийклассификатор,21,0.00013310515307092603,общероссийский,классификатор,3.9222528338276725e-05,9.873257133428278e-05,5.258333024982814
23727,краснодарскийкрай,55,0.0003486087342333777,краснодарский,край,0.0001690626221477445,0.00044767782344722745,5.174088425965459
9578,кодкосг,470,0.002979020092539773,код,косг,0.0026265568976873584,0.018833576107258738,5.127804353412968
45899,хмаоюгра,23,0.00014578183431577613,хмао,югра,8.250255960809931e-05,7.033005081346171e-05,5.126886047980121
33730,производственныйкалендарь,39,0.00024719528427457694,производственный,календарь,0.00019611264169138362,0.0001447176045584693,5.123643344453869
5307,единственныйпоставщик,65,0.0004119921404576282,единственный,поставщик,0.0001907026377826558,0.0006965380032487073,5.112756001592417
15618,пожарныйсигнализация,56,0.00035494707485580275,пожарный,сигнализация,0.00035165025406730854,0.0002502126807786619,5.077538599059006
30682,продуктпитание,70,0.00044368384356975344,продукт,питание,0.000307017721820304,0.0006018629348459704,5.004982409447845
23201,исполнительныйлист,128,0.0008113075996704063,исполнительный,лист,0.0004990728605801418,0.002273554142642868,5.000670997257119
7770,забалансовыйсчет,234,0.0014831717056474614,забалансовый,счет,0.0007398180345185299,0.009426931810958234,4.9946650228439635
9128,компенсационныйвыплата,114,0.0007225708309564556,компенсационный,выплата,0.00026914769445920923,0.00302148718302449,4.986262523777258
22670,несчастныйслучай,51,0.0003232553717436775,несчастный,случай,0.000123077588923558,0.0005923954280056968,4.984919464227091
28331,персональныйданные,39,0.00024719528427457694,персональный,данные,0.00013254509576383168,0.000246155177847116,4.984231755588983
10466,внесениеизменение,120,0.0007606008746910059,внесение,изменение,0.0004449728214928635,0.0021437140488334,4.980598774216795
40862,разделподраздел,53,0.0003359320529885276,раздел,подраздел,0.0005991579328916065,0.00014066010162692343,4.955436054417268
15721,денежныйсредство,251,0.0015909234962286874,денежный,средство,0.001505333587603517,0.006003751837710703,4.945881044233182
35369,тарификационныйсписок,18,0.00011409013120365089,тарификационный,список,2.8402520520821077e-05,0.00012037258696919408,4.920477449180342
19647,подотчетныйлицо,97,0.0006148190403752298,подотчетный,лицо,0.00036382276286194617,0.0015093910905350629,4.894436395914464
41117,среднесписочныйчисленность,31,0.00019648855929517653,среднесписочный,численность,7.709255569937149e-05,0.0002366876710068423,4.8766453546447845
18452,системныйблок,23,0.00014578183431577613,системный,блок,6.897754983627975e-05,0.00011225758110610234,4.838337390213936
19676,юридическийлицо,80,0.0005070672497940039,юридический,лицо,0.00021910515830347686,0.0015093910905350629,4.823498408795414
14985,кадастровыйстоимость,80,0.0005070672497940039,кадастровый,стоимость,0.00021504765537193102,0.0015553761237592494,4.812179463391527
2468,коддоход,237,0.0015021867275147366,код,доход,0.0026265568976873584,0.003363669930251525,4.796395313698129
3826,транспортныйналог,176,0.0011155479495468087,транспортный,налог,0.0007939180736058082,0.004595798320464287,4.788005846001892
28115,сметныйдокументация,41,0.000259871965519427,сметный,документация,0.0001907026377826558,0.0002515651817558438,4.748730618968964
41659,детскийсад,30,0.00019015021867275147,детский,сад,0.00022857266514375056,8.250255960809931e-05,4.745340548837492
19637,ответственныйлицо,92,0.0005831273372631045,ответственный,лицо,0.0003624702618847642,0.0015093910905350629,4.739393590642418
23729,пермскийкрай,42,0.00026621030614185206,пермский,край,0.00011631508403764822,0.00044767782344722745,4.739064166166944
27156,библиотечныйфонд,55,0.0003486087342333777,библиотечный,фонд,0.00014201260260410538,0.0008236730951038112,4.738741920777403
38546,курсовойразница,17,0.00010775179058122583,курсовой,разница,3.651752638391281e-05,9.602756937991887e-05,4.7236442720704135
24476,исправлениеошибка,46,0.00029156366863155225,исправление,ошибка,0.00016365261823901667,0.00042603780781231616,4.720081987992321
47388,стихийныйбедствие,5,3.169170311212524e-05,стихийный,бедствие,9.467506840273692e-06,9.467506840273692e-06,4.719014422139084
29220,незавершенныйстроительство,34,0.00021550358116245166,незавершенный,строительство,9.061756547119105e-05,0.0003124277257290318,4.714492226883134
38264,методическийуказание,45,0.0002852253280091272,методический,указание,0.0002556226846873897,0.00026238518957329946,4.6929032781353985
31448,чст,73,0.00046269886543702857,ч,ст,0.00024074517393838816,0.0011956108638288491,4.687658693462855
46109,призывармия,21,0.00013310515307092603,призыв,армия,8.656006253964519e-05,8.115005863091736e-05,4.662860650535906
32859,инвентарныйномер,52,0.00032959371236610256,инвентарный,номер,0.0003597652599304003,0.00030025521693439425,4.650078448037714
20741,актприем,111,0.0007035558090891804,акт,прием,0.0018583363426480076,0.0005666979094392395,4.64775919417998
45636,счетфактура,165,0.001045826202700133,счет,фактура,0.009426931810958234,0.00036788026579349204,4.6451848345985844
28659,постановлениеадминистрация,109,0.0006908791278443303,постановление,администрация,0.003140507269016502,0.0003259527355008514,4.62158353388635
7848,лицевойсчет,171,0.0010838562464346834,лицевой,счет,0.0004206278039035883,0.009426931810958234,4.618348236521586
29693,банковскийгарантия,38,0.00024085694365215187,банковский,гарантия,0.00024750767882429793,0.00017582512703365427,4.618258858829565
31420,пст,139,0.0008810293465170818,п,ст,0.0018488688358077338,0.0011956108638288491,4.5811118829778925
14949,федеральныйстандарт,109,0.0006908791278443303,федеральный,стандарт,0.001201020867737577,0.0008940031459172729,4.573839046790985
15487,вводэксплуатация,31,0.00019648855929517653,ввод,эксплуатация,0.00010008507231146475,0.00024750767882429793,4.570931350357259
11901,первичныйдокумент,97,0.0006148190403752298,первичный,документ,0.0003110752247518499,0.002465609281402706,4.5603358348557
26091,налоговыйкодекс,116,0.0007352475122013057,налоговый,кодекс,0.002005758949160841,0.0006613729778419765,4.5491067246537
4851,резервотпуск,139,0.0008810293465170818,резерв,отпуск,0.0006600204768647945,0.0035476100631482706,4.523553396619465
22993,документальныйоформление,34,0.00021550358116245166,документальный,оформление,6.221504495036998e-05,0.0005639929074848757,4.499874938507998
45056,материальныйценность,80,0.0005070672497940039,материальный,ценность,0.0019124363817352857,0.00024345017589275209,4.481466189622326
39468,многолетнийнасаждение,13,8.239842809152564e-05,многолетний,насаждение,3.110752247518499e-05,6.492004690473389e-05,4.47067382849498
32457,счетработодатель,210,0.0013310515307092604,счет,работодатель,0.009426931810958234,0.0009061756547119105,4.467195358960235
44022,классныйчин,12,7.60600874691006e-05,классный,чин,5.139503713291433e-05,3.110752247518499e-05,4.464160556655876
39246,курортныйлечение,26,0.00016479685618305128,курортный,лечение,0.00011766758501483017,0.00013930760064974148,4.456173490127637
18463,безвозмездныйпередача,123,0.0007796158965582811,безвозмездный,передача,0.0011279858149697514,0.001539146112033066,4.455813032019639
44443,провозбагаж,14,8.873676871395069e-05,провоз,багаж,3.787002736109477e-05,6.76250488590978e-05,4.455465456189836
14781,таблицасоответствие,65,0.0004119921404576282,таблица,соответствие,0.0006113304416862441,0.00043415281367540785,4.420559489672074
40052,районныйкоэффициент,28,0.00017747353742790138,районный,коэффициент,8.92650644940091e-05,0.0002393926729612062,4.413330038872767
45062,материнскийкапитал,13,8.239842809152564e-05,материнский,капитал,2.434501758927521e-05,8.791256351682714e-05,4.412610027540219
32495,министрреспублика,39,0.00024719528427457694,министр,республика,0.00013930760064974148,0.00042603780781231616,4.385904294281081
15778,основныйсредство,149,0.0009444127527413323,основный,средство,0.000551820398690238,0.006003751837710703,4.38490832154559
14178,будущийпериод,75,0.0004753755466818787,будущий,период,0.0003151327276833958,0.0013592634820678658,4.371204049497464
47068,ребнком,3,1.901502186727515e-05,реб,нком,6.76250488590978e-06,4.057502931545868e-06,4.370307647849529
8371,платныйуслуга,113,0.0007162324903340306,платный,услуга,0.00049095785471705,0.003013372177161398,4.3614220037724065
8312,коммунальныйуслуга,118,0.0007479241934461558,коммунальный,услуга,0.0005680504104164215,0.003013372177161398,4.345460544019816
34360,муниципальныйслужащий,69,0.0004373455029473284,муниципальный,служащий,0.0012402433960758536,0.000277262700322301,4.3407230453443155
38590,многоквартирныйдом,16,0.00010141344995880078,многоквартирный,дом,3.787002736109477e-05,0.00011361008208328431,4.337265840648236
35527,вводныйинструктаж,6,3.80300437345503e-05,вводный,инструктаж,9.467506840273692e-06,2.434501758927521e-05,4.321517483680098
24277,программныйобеспечение,61,0.000386638777967928,программный,обеспечение,0.0002366876710068423,0.0010265482416811046,4.3183548241482
34791,предупредительныймера,23,0.00014578183431577613,предупредительный,мера,6.086254397318802e-05,0.00021504765537193102,4.3134369387443074
27773,унитарныйпредприятие,26,0.00016479685618305128,унитарный,предприятие,6.76250488590978e-05,0.00028267270423102883,4.302453339618899
31749,пилотныйпроект,24,0.0001521201749382012,пилотный,проект,5.6805041041642154e-05,0.00026644269250484533,4.29580912696989
32902,выходпенсия,41,0.000259871965519427,выход,пенсия,0.0002218101602578408,0.00034624025015858075,4.278193310756572
46784,фискальныйнакопитель,15,9.507510933637573e-05,фискальный,накопитель,6.492004690473389e-05,5.9510042996006066e-05,4.251280941427888
11034,возмещениерасход,212,0.0013437282119541105,возмещение,расход,0.001786653790857364,0.006118714420771169,4.248983665205111
18456,аккумуляторныйбатарея,8,5.070672497940039e-05,аккумуляторный,батарея,2.434501758927521e-05,2.434501758927521e-05,4.240102092194588
45066,уставныйкапитал,15,9.507510933637573e-05,уставный,капитал,4.463253224700455e-05,8.791256351682714e-05,4.235776754891923
31561,республикабашкортостан,30,0.00019015021867275147,республика,башкортостан,0.00042603780781231616,7.438755374500758e-05,4.226207303875772
35717,квалификационныйсправочник,30,0.00019015021867275147,квалификационный,справочник,0.00019340763973701972,0.00016500511921619862,4.219247452940713
27658,планграфик,84,0.0005324206122837041,план,график,0.0013754934937940493,0.0005139503713291433,4.21018773070836
43441,стиральныйпорошок,4,2.5353362489700196e-05,стиральный,порошок,8.115005863091736e-06,9.467506840273692e-06,4.203734448023714
32685,пособиеуход,158,0.0010014578183431579,пособие,уход,0.003718025186273197,0.0012808184253913124,4.198014500676987
16581,индивидуальныйпредприниматель,21,0.00013310515307092603,индивидуальный,предприниматель,0.0001474226065128332,7.844505667655345e-05,4.1642974033421165
1227,операционныйаренда,63,0.00039931545921277807,операционный,аренда,0.0002001701446229295,0.001566196131576705,4.1602632302249525
44005,классопасность,14,8.873676871395069e-05,класс,опасность,0.0001109050801289204,3.110752247518499e-05,4.157479508599783
32682,отпускуход,153,0.0009697661152310326,отпуск,уход,0.0035476100631482706,0.0012808184253913124,4.148461674071765
31390,условиетруд,88,0.0005577739747734044,условие,труд,0.0006302654553667916,0.0013809034977027772,4.141807974091718
35400,муниципальныйзадание,84,0.0005324206122837041,муниципальный,задание,0.0012402433960758536,0.0006113304416862441,4.140181727388655
27726,финансовыйконтроль,76,0.00048171388730430375,финансовый,контроль,0.0009981457211602836,0.0005748129153023313,4.118688010281514
10751,расчетныйлисток,40,0.00025353362489700194,расчетный,листок,0.0003624702618847642,0.00023263016807529644,4.110677887964909
26098,трудовойкодекс,80,0.0005070672497940039,трудовой,кодекс,0.0010319582455898325,0.0006613729778419765,4.098980366209726
17389,административныйштраф,89,0.0005641123153958293,административный,штраф,0.00041657030097204243,0.0022627341348254123,4.095956608183431
42750,приходныйордер,24,0.0001521201749382012,приходный,ордер,0.0001014375732886467,0.00018258763191956407,4.0939195820165075
24107,челябинскийобласть,63,0.00039931545921277807,челябинский,область,0.0001879976358282919,0.0017988262996520015,4.084517007775517
3135,недвижимыйимущество,99,0.0006274957216200798,недвижимый,имущество,0.0003191902306149416,0.00411430797258751,4.083778255506331
3090,движимыйимущество,97,0.0006148190403752298,движимый,имущество,0.00030025521693439425,0.00411430797258751,4.083706063766041
38227,курсыповышение,22,0.0001394434936933511,курсы,повышение,5.004253615573237e-05,0.00029078771009412053,4.0740924022504705
20644,распоряжениеправительство,88,0.0005577739747734044,распоряжение,правительство,0.0005964529309372426,0.0016135336657780736,4.041260128837268
17122,нереальныйвзыскание,17,0.00010775179058122583,нереальный,взыскание,3.110752247518499e-05,0.00022316266123502274,4.040721325286328
5464,образецприказ,211,0.0013373898713316854,образец,приказ,0.002277611645574414,0.0058333367145857766,4.039779191925494
43759,образованиенаука,40,0.00025353362489700194,образование,наука,0.0006803079915225239,0.00013389759674101365,4.03344932505489
29351,письмофнс,71,0.0004500221841921785,письмо,фнс,0.0017934162957432738,0.00028808270813975663,4.0193462776161235
32238,ребенокинвалид,85,0.0005387589529061292,ребенок,инвалид,0.0020936715126776678,0.00043009531074386203,4.003704315488511
17629,сельскийпоселение,22,0.0001394434936933511,сельский,поселение,0.00016094761628465278,9.738007035710083e-05,3.9998587308947733
23569,рождениеребенок,69,0.0004373455029473284,рождение,ребенок,0.00023263016807529644,0.0020936715126776678,3.9926269657760627
44322,сттк,58,0.00036762375610065287,ст,тк,0.0011956108638288491,0.00024345017589275209,3.9864361010588145
21489,актсверка,61,0.000386638777967928,акт,сверка,0.0018583363426480076,0.00018258763191956407,3.98438632424662
27041,централизованныйбухгалтерия,30,0.00019015021867275147,централизованный,бухгалтерия,0.00012037258696919408,0.0003354202423411251,3.9840480120367543
4303,косгоплата,399,0.0025289979083475945,косг,оплата,0.018833576107258738,0.0051192161986337035,3.9691630029499665
24094,самарскийобласть,51,0.0003232553717436775,самарский,область,0.00011225758110610234,0.0017988262996520015,3.96622305210799
25791,структурныйподразделение,17,0.00010775179058122583,структурный,подразделение,4.463253224700455e-05,0.00016771012117056255,3.965371888044541
30439,косгпособие,358,0.0022691259428281674,косг,пособие,0.018833576107258738,0.003718025186273197,3.9636863891887804
35162,нецелевойиспользование,40,0.00025353362489700194,нецелевой,использование,0.00012443008990073996,0.000799328077514536,3.9455547508340802
24092,ростовскийобласть,48,0.0003042403498764024,ростовский,область,9.738007035710083e-05,0.0017988262996520015,3.9265236754392285
35397,государственныйзадание,79,0.0005007289091715789,государственный,задание,0.001288933431254404,0.0006113304416862441,3.917567456862042
3673,земельныйналог,132,0.0008366609621601065,земельный,налог,0.000800680578491718,0.004595798320464287,3.9164778135906397
22073,нематериальныйактив,37,0.00023451860302972681,нематериальный,актив,0.00010008507231146475,0.0008209680931494473,3.902680836616416
42612,душевойкабина,3,1.901502186727515e-05,душевой,кабина,5.410003908727824e-06,8.115005863091736e-06,3.900304018603794
24001,жилойпомещение,39,0.00024719528427457694,жилой,помещение,0.00016230011726183472,0.0005964529309372426,3.896669303107458
34516,таможенныйсоюз,7,4.4368384356975344e-05,таможенный,союз,2.434501758927521e-05,2.2992516612093253e-05,3.8966663281609697
1592,налоговыйвычет,100,0.0006338340622425049,налоговый,вычет,0.002005758949160841,0.0008155580892407195,3.8942920020465666
42193,капитальныйвложение,39,0.00024719528427457694,капитальный,вложение,0.0004733753420136846,0.00020558014853165732,3.891392246006614
7836,корреспонденциясчет,112,0.0007098941497116055,корреспонденция,счет,0.000246155177847116,0.009426931810958234,3.884640406001329
29898,сельскийместность,20,0.00012676681244850097,сельский,местность,0.00016094761628465278,8.250255960809931e-05,3.879720446324542
730,трудовойдоговор,127,0.0008049692590479812,трудовой,договор,0.0010319582455898325,0.0033379724116850674,3.8666608260134483
2796,планзакупка,103,0.0006528490841097801,план,закупка,0.0013754934937940493,0.0013389759674101364,3.864390608459122
8346,оказаниеуслуга,97,0.0006148190403752298,оказание,услуга,0.0005125978703519613,0.003013372177161398,3.8602581123279576
47540,уланудэ,3,1.901502186727515e-05,улан,удэ,6.76250488590978e-06,6.76250488590978e-06,3.8594820240835386
17325,административныйправонарушение,29,0.00018381187805032644,административный,правонарушение,0.00041657030097204243,0.0001014375732886467,3.8368205763969474
32564,связьсмерть,44,0.0002788869873867022,связь,смерть,0.0007844505667655345,0.0001907026377826558,3.8233018907835605
23130,праздничныйдень,76,0.00048171388730430375,праздничный,день,0.0002921402110713025,0.0026590169211397254,3.815686295415127
38404,компенсациязадержка,72,0.00045636052481460356,компенсация,задержка,0.002699591950455184,0.00024750767882429793,3.8041327302827463
25923,постельныйбелье,7,4.4368384356975344e-05,постельный,белье,1.4877510749001516e-05,4.192753029264064e-05,3.7883689528298334
17597,городскойдума,17,0.00010775179058122583,городской,дума,0.0001474226065128332,6.086254397318802e-05,3.784150643116595
21746,срокуплата,116,0.0007352475122013057,срок,уплата,0.0026062693830296293,0.0010955257915173844,3.7825376401856534
47617,утратадоверие,3,1.901502186727515e-05,утрата,доверие,1.2172508794637604e-05,4.057502931545868e-06,3.7825209829474105
47506,точказрение,3,1.901502186727515e-05,точка,зрение,1.2172508794637604e-05,4.057502931545868e-06,3.7825209829474105
39079,розничныйторговля,8,5.070672497940039e-05,розничный,торговля,2.5697518566457165e-05,3.651752638391281e-05,3.7805697628161483
17755,целевойсубсидия,77,0.00048805222792672876,целевой,субсидия,0.00045444032833313723,0.001842106330921824,3.7801166018357995
28355,доплатамрот,48,0.0003042403498764024,доплата,мрот,0.00038005277458812967,0.0005369428879412365,3.7738330656501473
30423,единовременныйпособие,85,0.0005387589529061292,единовременный,пособие,0.00030837022279748595,0.003718025186273197,3.762136635298673
46270,периодическийиздание,13,8.239842809152564e-05,периодический,издание,6.492004690473389e-05,6.356754592755193e-05,3.756020442714071
46164,отчтность,4,2.5353362489700196e-05,отч,тность,1.4877510749001516e-05,8.115005863091736e-06,3.7517493242806563
47510,трансформаторток,3,1.901502186727515e-05,трансформатор,ток,9.467506840273692e-06,5.410003908727824e-06,3.746153338776536
197,запаснойчасть,28,0.00017747353742790138,запасной,часть,6.356754592755193e-05,0.0006613729778419765,3.7366244222880916
36143,срокхранение,81,0.0005134055904164289,срок,хранение,0.0026062693830296293,0.0003908727824055853,3.735722090437928
15943,городскойокруг,19,0.00012042847182607594,городской,округ,0.0001474226065128332,8.92650644940091e-05,3.734835296191162
19673,физлицо,43,0.0002725486467642771,физ,лицо,0.0001014375732886467,0.0015093910905350629,3.731127073550531
11684,принятиеучет,144,0.0009127210496292071,принятие,учет,0.0006559629739332487,0.008806133862431715,3.726563657501067
23713,сувенирныйпродукция,26,0.00016479685618305128,сувенирный,продукция,9.197006644837301e-05,0.0003719377687250379,3.7205317941691782
47046,тепловойэнергия,12,7.60600874691006e-05,тепловой,энергия,6.221504495036998e-05,5.410003908727824e-05,3.7197200817083798
21651,показаниеспидометр,9,5.7045065601825445e-05,показание,спидометр,3.516502540673086e-05,4.057502931545868e-05,3.714900795272431
